model,context_target,context_length,nominal_budget,effective_budget,effective_tokens,iso_condition,quant_bits,quant_byte_cost,physical_byte_cost,arm,arm_label,protection,eviction,promotion,promotion_id,full_fraction,recency_window,sink,seed,accuracy,k,n_turns,n_full,n_quant,bytes,n_protected_lines,oracle_oversubscribed,dormancy_events,dormancy_max_run,quant_calls,quant_violations,quant_max_levels
Qwen/Qwen2.5-1.5B-Instruct,1029,1025,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,46,0.6666666666666666,4,6,411,411,513.75,26,False,0,0,5208,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1022,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,47,0.0,0,6,411,411,513.75,26,False,0,0,3864,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1031,514,822,823,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,48,0.3333333333333333,2,6,411,411,513.75,26,False,0,0,4032,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1034,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,49,0.6666666666666666,4,6,411,411,513.75,26,False,0,0,5040,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1025,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,50,0.3333333333333333,2,6,411,411,513.75,26,False,0,0,4984,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1027,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,51,0.5,3,6,411,411,513.75,26,False,0,0,5264,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1036,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,52,0.0,0,6,411,411,513.75,26,False,0,0,4872,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1015,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,53,0.3333333333333333,2,6,411,411,513.75,26,False,0,0,4872,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1025,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,54,0.16666666666666666,1,6,411,411,513.75,26,False,0,0,3080,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1025,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,55,0.0,0,6,411,411,513.75,26,False,0,0,5376,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1045,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,56,0.6666666666666666,4,6,411,411,513.75,26,False,0,0,5264,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1040,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,57,0.0,0,6,411,411,513.75,26,False,0,0,2800,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1038,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,58,0.5,3,6,411,411,513.75,26,False,0,0,5376,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1036,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,59,0.8333333333333334,5,6,411,411,513.75,26,False,0,0,5096,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1032,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,60,0.6666666666666666,4,6,411,411,513.75,26,False,0,0,5096,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1027,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,61,0.5,3,6,411,411,513.75,26,False,0,0,4704,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1025,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,62,0.0,0,6,411,411,513.75,26,False,0,0,3528,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1017,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,63,0.0,0,6,411,411,513.75,26,False,0,0,4592,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1029,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,64,0.0,0,6,411,411,513.75,26,False,0,0,3248,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1033,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,65,0.3333333333333333,2,6,411,411,513.75,26,False,0,0,5096,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1030,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,66,0.6666666666666666,4,6,411,411,513.75,26,False,0,0,5152,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1034,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,67,0.0,0,6,411,411,513.75,26,False,0,0,4984,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1036,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,68,0.0,0,6,411,411,513.75,26,False,0,0,4144,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1038,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,69,0.3333333333333333,2,6,411,411,513.75,26,False,0,0,5096,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1035,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,70,0.0,0,6,411,411,513.75,26,False,0,0,2688,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1032,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,71,0.0,0,6,411,411,513.75,26,False,0,0,4424,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1026,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,72,0.6666666666666666,4,6,411,411,513.75,26,False,0,0,4984,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1022,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,73,0.0,0,6,411,411,513.75,26,False,0,0,3864,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1042,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,74,0.0,0,6,411,411,513.75,26,False,0,0,4592,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1037,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,75,0.0,0,6,411,411,513.75,26,False,0,0,5040,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1022,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,76,0.16666666666666666,1,6,411,411,513.75,26,False,0,0,3976,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1024,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,77,0.5,3,6,411,411,513.75,26,False,0,0,5264,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1022,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,78,0.0,0,6,411,411,513.75,26,False,0,0,4368,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1031,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,79,0.16666666666666666,1,6,411,411,513.75,26,False,0,0,4984,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1031,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,80,0.6666666666666666,4,6,411,411,513.75,26,False,0,0,5264,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1034,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,81,0.0,0,6,411,411,513.75,26,False,0,0,3248,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1034,514,822,823,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,82,0.16666666666666666,1,6,411,411,513.75,26,False,0,0,4200,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1028,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,83,0.5,3,6,411,411,513.75,26,False,0,0,4760,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1021,514,822,823,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,84,0.0,0,6,411,411,513.75,26,False,0,0,5488,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1020,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,85,0.0,0,6,411,411,513.75,26,False,0,0,4424,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1021,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,86,0.6666666666666666,4,6,411,411,513.75,26,False,0,0,5040,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1044,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,87,0.16666666666666666,1,6,411,411,513.75,26,False,0,0,5320,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1025,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,88,0.16666666666666666,1,6,411,411,513.75,26,False,0,0,4256,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1034,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,89,0.3333333333333333,2,6,411,411,513.75,26,False,0,0,5264,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1034,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,90,0.5,3,6,411,411,513.75,26,False,0,0,4928,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1020,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,91,0.0,0,6,411,411,513.75,26,False,0,0,4368,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1028,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,92,0.5,3,6,411,411,513.75,26,False,0,0,4984,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1046,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,93,0.5,3,6,411,411,513.75,26,False,0,0,5208,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1033,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,94,0.5,3,6,411,411,513.75,26,False,0,0,5096,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1041,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,95,0.3333333333333333,2,6,411,411,513.75,26,False,0,0,5096,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1036,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,96,0.5,3,6,411,411,513.75,26,False,0,0,5152,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1037,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,97,0.6666666666666666,4,6,411,411,513.75,26,False,0,0,5320,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1040,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,98,0.0,0,6,411,411,513.75,26,False,0,0,3248,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1026,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,99,0.0,0,6,411,411,513.75,26,False,0,0,4592,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1039,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,100,0.5,3,6,411,411,513.75,26,False,0,0,4984,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1033,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,101,0.6666666666666666,4,6,411,411,513.75,26,False,0,0,4984,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1042,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,102,0.16666666666666666,1,6,411,411,513.75,26,False,0,0,4704,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1030,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,103,0.6666666666666666,4,6,411,411,513.75,26,False,0,0,5320,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1044,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,104,0.3333333333333333,2,6,411,411,513.75,26,False,0,0,4648,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1028,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,105,0.16666666666666666,1,6,411,411,513.75,26,False,0,0,5376,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1038,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,106,1.0,6,6,411,411,513.75,26,False,0,0,4928,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1019,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,107,0.5,3,6,411,411,513.75,26,False,0,0,5320,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1030,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,108,0.6666666666666666,4,6,411,411,513.75,26,False,0,0,5208,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1042,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,109,0.0,0,6,411,411,513.75,26,False,0,0,4144,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1043,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,110,0.16666666666666666,1,6,411,411,513.75,26,False,0,0,4928,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1038,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,111,0.0,0,6,411,411,513.75,26,False,0,0,4032,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1030,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,112,0.3333333333333333,2,6,411,411,513.75,26,False,0,0,4704,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1026,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,113,0.5,3,6,411,411,513.75,26,False,0,0,5096,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1023,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,114,0.16666666666666666,1,6,411,411,513.75,26,False,0,0,4088,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1029,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,115,0.0,0,6,411,411,513.75,26,False,0,0,3360,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1035,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,116,0.5,3,6,411,411,513.75,26,False,0,0,4760,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1038,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,117,0.3333333333333333,2,6,411,411,513.75,26,False,0,0,3080,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1033,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,118,0.3333333333333333,2,6,411,411,513.75,26,False,0,0,5208,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1038,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,119,0.0,0,6,411,411,513.75,26,False,0,0,4984,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1027,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,120,0.0,0,6,411,411,513.75,26,False,0,0,5936,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1031,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,121,0.5,3,6,411,411,513.75,26,False,0,0,4872,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1032,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,122,0.5,3,6,411,411,513.75,26,False,0,0,5040,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1022,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,123,0.0,0,6,411,411,513.75,26,False,0,0,4480,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1029,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,124,0.16666666666666666,1,6,411,411,513.75,26,False,0,0,5040,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1025,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,125,0.0,0,6,411,411,513.75,26,False,0,0,4032,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1022,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,126,0.3333333333333333,2,6,411,411,513.75,26,False,0,0,5208,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1047,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,127,0.6666666666666666,4,6,411,411,513.75,26,False,0,0,5376,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1027,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,128,0.16666666666666666,1,6,411,411,513.75,26,False,0,0,4704,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1022,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,129,0.16666666666666666,1,6,411,411,513.75,26,False,0,0,3864,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1028,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,130,0.5,3,6,411,411,513.75,26,False,0,0,4928,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1039,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,131,0.5,3,6,411,411,513.75,26,False,0,0,4704,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1042,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,132,0.0,0,6,411,411,513.75,26,False,0,0,2856,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1034,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,133,0.6666666666666666,4,6,411,411,513.75,26,False,0,0,4984,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1037,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,134,0.6666666666666666,4,6,411,411,513.75,26,False,0,0,5376,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1033,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,135,0.5,3,6,411,411,513.75,26,False,0,0,5208,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1039,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,136,0.3333333333333333,2,6,411,411,513.75,26,False,0,0,4984,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1034,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,137,0.8333333333333334,5,6,411,411,513.75,26,False,0,0,4928,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1024,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,138,0.6666666666666666,4,6,411,411,513.75,26,False,0,0,5152,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1036,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,139,0.5,3,6,411,411,513.75,26,False,0,0,5096,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1036,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,140,0.0,0,6,411,411,513.75,26,False,0,0,4928,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1026,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,141,0.0,0,6,411,411,513.75,26,False,0,0,4648,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1033,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,142,0.6666666666666666,4,6,411,411,513.75,26,False,0,0,5096,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1034,514,822,823,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,143,0.0,0,6,411,411,513.75,26,False,0,0,5824,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1032,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,144,0.16666666666666666,1,6,411,411,513.75,26,False,0,0,4592,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1042,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,145,0.3333333333333333,2,6,411,411,513.75,26,False,0,0,4312,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1034,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,146,0.3333333333333333,2,6,411,411,513.75,26,False,0,0,5152,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1023,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,147,0.0,0,6,411,411,513.75,26,False,0,0,5320,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1026,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,148,0.16666666666666666,1,6,411,411,513.75,26,False,0,0,4816,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1033,514,822,822,iso_memory,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,149,0.0,0,6,411,411,513.75,26,False,0,0,4424,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1029,154,154,154,iso_token,4,0.25,0.25,1,none/permanent,none,permanent,attention,P1,0.5,64,1,0,0.0,0,6,154,0,154.0,0,False,3,1,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1027,154,154,154,iso_token,4,0.25,0.25,1,none/permanent,none,permanent,attention,P1,0.5,64,1,1,0.0,0,6,154,0,154.0,0,False,2,1,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1029,154,154,154,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,0,0.0,0,6,154,0,154.0,6,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1027,154,154,155,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,1,0.0,0,6,154,0,154.0,5,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1029,154,154,154,iso_token,4,0.25,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,0,0.0,0,6,77,77,96.25,0,False,0,0,2072,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1027,154,154,155,iso_token,4,0.25,0.25,3,none/tiered,none,tiered,attention,P1,0.5,64,1,1,0.0,0,6,77,77,96.25,0,False,0,0,2912,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1029,154,154,154,iso_token,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,0,0.0,0,6,77,77,96.25,6,False,0,0,3864,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1027,154,154,154,iso_token,4,0.25,0.25,4,structural/tiered,structural,tiered,attention,P1,0.5,64,1,1,0.0,0,6,77,77,96.25,5,False,0,0,4928,0,16
Qwen/Qwen2.5-1.5B-Instruct,1029,1029,154,154,154,iso_token,4,0.25,0.25,5,oracle_static,oracle_static,permanent,attention,P1,0.5,64,1,0,0.16666666666666666,1,6,154,0,154.0,0,True,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1027,154,154,155,iso_token,4,0.25,0.25,5,oracle_static,oracle_static,permanent,attention,P1,0.5,64,1,1,0.0,0,6,154,0,154.0,0,True,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1029,154,154,1249,iso_token,4,0.25,0.25,6,full_cache_ref,none,none,attention,P1,0.5,64,1,0,0.8333333333333334,5,6,1249,0,1249.0,0,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1027,154,154,1258,iso_token,4,0.25,0.25,6,full_cache_ref,none,none,attention,P1,0.5,64,1,1,0.0,0,6,1258,0,1258.0,0,False,0,0,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1029,257,257,257,iso_token,4,0.25,0.25,1,none/permanent,none,permanent,attention,P1,0.5,64,1,0,0.0,0,6,257,0,257.0,0,False,1,1,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1027,257,257,257,iso_token,4,0.25,0.25,1,none/permanent,none,permanent,attention,P1,0.5,64,1,1,0.0,0,6,257,0,257.0,0,False,1,1,0,0,0
Qwen/Qwen2.5-1.5B-Instruct,1029,1029,257,257,257,iso_token,4,0.25,0.25,2,structural/permanent,structural,permanent,attention,P1,0.5,64,1,0,0.16666666666666666,1,6,257,0,257.0,9,False,0,0,0,0,0
